date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2006-01-01 08:00:00+00:00,73.0,7.2595,4.8595,6.1699176,3.8035707,1.5068331,2.6124609,29833.236,275.11288,14.099999,13.799999,0.21000001,22.0,20.991426,81.72,89.87112,1.02,0.45341042
2006-01-02 08:00:00+00:00,53.0,7.2095,4.0095,5.588667,5.5439796,1.7929144,3.495064,29898.283,3307.5293,5.3,5.3,0.0,16.0,8.12197,29.88,101.98147,2.45,0.30810416
2006-01-03 08:00:00+00:00,73.0,6.5595,3.4095001,4.5261664,3.0525866,0.3603964,1.4715089,29968.365,0.0,12.199999,10.699999,1.0500001,14.0,14.81259,36.0,82.79903,1.56,0.31381997
2006-01-04 08:00:00+00:00,53.0,8.3595,4.3095,6.113667,5.173601,1.3758912,2.872798,30043.39,18966.07,3.3000002,3.3000002,0.0,10.0,17.10284,41.760002,73.506905,3.15,0.6733385
2006-01-05 08:00:00+00:00,63.0,8.959499,5.5595,7.1970005,7.00803,1.9378338,4.4976273,30123.285,0.0,29.500002,29.500002,0.0,20.0,17.654688,42.12,87.76107,1.26,0.24726328
2006-01-06 08:00:00+00:00,61.0,8.8095,6.5095,7.6532493,7.7797985,3.8225422,5.713657,30207.95,1285.6259,25.399998,25.399998,0.0,23.0,14.8257065,38.519997,91.483406,1.01,0.1964266
2006-01-07 08:00:00+00:00,63.0,7.4095,5.1595,6.4511666,5.744609,2.5062156,4.198495,30297.81,0.0,18.099998,18.099998,0.0,21.0,12.313893,34.2,111.43691,1.0,0.20367585
2006-01-08 08:00:00+00:00,73.0,6.0095,3.5595,4.8678336,3.2593374,0.7532973,1.9133644,30393.643,1949.575,11.700001,10.599999,0.77,18.0,16.645864,41.039997,119.64108,1.49,0.2657652
2006-01-09 08:00:00+00:00,63.0,6.5095,5.1095,5.7157497,4.7345695,1.592308,2.900796,30495.219,1373.176,32.500004,32.500004,0.0,22.0,20.620804,45.0,105.47138,1.11,0.19977778
2006-01-10 08:00:00+00:00,63.0,6.4595,3.9594998,5.0761676,4.1166754,1.0987053,2.330987,30602.29,967.9159,23.7,23.7,0.0,24.0,15.124284,42.839996,77.65444,1.52,0.26000664
2006-01-11 08:00:00+00:00,61.0,6.5595,4.0095,5.34075,3.5154905,1.4603567,2.4184237,30714.621,3391.1084,12.300002,12.300002,0.0,21.0,15.941944,37.8,176.40736,1.73,0.2905136
2006-01-12 08:00:00+00:00,73.0,5.6095,3.8595,4.332417,1.9775953,0.17790794,1.1137525,30831.973,0.0,22.9,21.8,0.77,19.0,15.815435,39.239998,91.51848,1.04,0.21469733
2006-01-13 08:00:00+00:00,61.0,6.8095,4.7595,6.049083,4.8017645,1.4623351,3.6081178,30954.09,0.0,23.2,23.2,0.0,24.0,14.113653,38.16,103.127945,0.71,0.1682099
2006-01-14 08:00:00+00:00,73.0,6.4595,1.6595,4.6095004,4.891697,-1.1549056,2.4616585,31080.738,24888.174,7.4999995,7.0,0.35,16.0,8.287822,23.4,172.19112,3.84,0.41894782
2006-01-15 08:00:00+00:00,73.0,5.2095,0.8095,3.2532501,2.5917993,-2.313844,0.5173525,31211.688,24452.42,3.3,1.0,1.61,9.0,9.007196,21.599998,154.08609,3.86,0.402194
2006-01-16 08:00:00+00:00,73.0,5.7595,2.8095,3.5615838,3.3136697,-1.0238631,0.0186674,31346.695,0.0,36.7,30.2,4.55,24.0,16.516901,43.199997,80.72049,0.68,0.17557234
2006-01-17 08:00:00+00:00,73.0,7.2095,5.1095,5.9386673,4.150197,2.4561434,3.3654258,31485.543,9543.211,21.399998,19.699997,1.19,24.0,17.447933,56.519997,153.27791,2.47,0.3020306
2006-01-18 08:00:00+00:00,53.0,6.8595,3.6595001,5.2095,4.99634,1.3275585,3.1202393,31627.99,17227.828,3.2,3.2,0.0,7.0,6.9527545,18.72,144.46237,3.23,0.38004377
2006-01-19 08:00:00+00:00,75.0,5.9595,2.7595,4.09075,3.4329877,0.32730055,1.5876635,31773.824,12211.736,9.6,7.5,1.47,14.0,14.494192,39.6,126.46934,3.06,0.3636214
2006-01-20 08:00:00+00:00,75.0,5.9095,1.6095,3.9261663,2.9591837,-1.0287573,1.2468859,31922.818,22662.521,12.300001,4.6,5.3899994,9.0,11.043261,41.399998,234.29318,5.28,0.5431008
2006-01-21 08:00:00+00:00,51.0,5.1095,1.3095,3.3845003,3.2365246,-1.31163,0.90591574,32074.764,0.0,0.90000004,0.90000004,0.0,5.0,6.8399997,14.759999,91.68465,1.78,0.27269912
2006-01-22 08:00:00+00:00,53.0,5.9595,1.8095,4.676167,3.6721087,-1.0338061,2.0706282,32229.443,2451.0486,8.099999,8.099999,0.0,17.0,12.387348,28.08,141.83679,1.55,0.2177231
2006-01-23 08:00:00+00:00,53.0,7.2595,4.6095,6.082417,5.5034027,2.2457247,4.0137777,32386.652,1878.1157,5.8999996,5.8999996,0.0,15.0,8.161764,22.319998,99.411736,1.67,0.25684318
2006-01-24 08:00:00+00:00,3.0,9.959499,2.4595,5.3824162,8.775781,-1.0820055,2.6796787,32546.19,28042.525,0.0,0.0,0.0,0.0,11.27553,28.8,34.71653,5.76,0.6174593
2006-01-25 08:00:00+00:00,61.0,7.8095,4.1095,5.136584,4.5209646,0.70155907,2.1424272,32707.854,11179.548,11.7,11.7,0.0,12.0,16.78156,41.760002,121.221306,2.12,0.35317376
2006-01-26 08:00:00+00:00,75.0,4.7595,3.3595,4.22825,1.1669226,-0.12843323,0.46507445,32871.453,0.0,29.100002,21.0,5.67,24.0,19.586117,54.36,153.23901,1.75,0.25803867
2006-01-27 08:00:00+00:00,75.0,4.9095,2.3095,3.661584,2.4592729,-1.3843007,0.5196702,33037.684,10349.009,18.199999,5.3,9.029999,24.0,20.431387,47.88,135.14546,3.51,0.37515223
2006-01-28 08:00:00+00:00,75.0,5.4595,1.8095,3.744917,1.9696031,-2.1022503,0.08790059,33207.957,14302.049,23.8,11.700001,8.469999,19.0,23.051247,56.88,159.43335,3.6,0.42631498
2006-01-29 08:00:00+00:00,75.0,5.2595,-0.6405,2.4990833,1.7274575,-3.794229,-0.9200116,33382.01,0.0,25.7,15.599998,7.07,15.0,17.462784,45.719997,93.30516,2.43,0.34655476
2006-01-30 08:00:00+00:00,61.0,7.6095,3.5595,5.167834,5.279026,0.6844969,2.8948479,33559.6,22553.002,7.2999997,7.2999997,0.0,11.0,8.766573,33.48,172.18964,5.32,0.58222073
2006-01-31 08:00:00+00:00,75.0,4.9095,2.9595,4.197,1.8845963,-1.3845253,0.62452245,33740.453,0.0,28.7,19.0,6.7900004,19.0,21.479664,70.92,126.04828,1.47,0.22146037
2006-02-01 08:00:00+00:00,75.0,7.4595,3.5595,5.482416,4.1984577,0.5861149,2.1138608,33924.316,20879.432,26.099998,20.000002,4.27,20.0,22.314194,69.84,179.24396,4.67,0.6272932
2006-02-02 08:00:00+00:00,73.0,8.209499,3.9594998,5.626167,6.277027,1.3431873,3.3695147,34110.934,24315.936,15.7,15.3,0.28,16.0,9.531505,24.48,141.2258,5.49,0.6089396
2006-02-03 08:00:00+00:00,61.0,7.6595,3.5095,5.3094993,4.614339,0.61446285,2.1794147,34300.07,10961.756,10.1,10.1,0.0,12.0,21.413193,63.72,77.86495,3.33,0.5753587
2006-02-04 08:00:00+00:00,73.0,7.8595004,4.4595,5.744917,3.3156042,-1.0944514,1.4064813,34491.484,0.0,33.499996,30.700005,1.9599999,22.0,29.714724,92.52,155.93156,0.54,0.34833267
2006-02-05 08:00:00+00:00,3.0,5.9595,1.8095,3.969917,3.258988,-1.1438823,1.0045832,34684.945,25276.36,0.0,0.0,0.0,0.0,13.854155,36.36,265.29218,6.18,0.7492151
2006-02-06 08:00:00+00:00,3.0,7.6595,1.0595,4.155333,5.363778,-2.1598587,1.4020509,34880.223,28495.844,0.0,0.0,0.0,0.0,7.5685663,16.919998,9.880282,6.14,0.71248084
2006-02-07 08:00:00+00:00,51.0,9.5595,1.1095,5.5824165,7.412924,-2.0010347,2.9682257,35077.094,26669.95,0.1,0.1,0.0,1.0,7.5942082,19.08,65.199814,6.33,0.807471
2006-02-08 08:00:00+00:00,61.0,7.4595,2.9095001,5.397001,4.472534,0.35255146,2.704565,35275.35,26943.65,5.7,5.7,0.0,6.0,13.441071,33.12,289.43216,8.34,0.8989913
2006-02-09 08:00:00+00:00,2.0,8.8095,-0.2405,4.088667,5.8312216,-3.6432543,0.8023233,35474.78,31434.512,0.0,0.0,0.0,0.0,11.304229,30.599998,14.830257,9.88,1.2325333
2006-02-10 08:00:00+00:00,0.0,9.1095,0.8095,4.044917,5.821725,-3.8987164,-0.06468145,35675.18,31651.85,0.0,0.0,0.0,0.0,14.291592,35.64,51.62701,10.08,1.5359669
2006-02-11 08:00:00+00:00,3.0,8.8595,-0.9405,3.8324172,6.3836336,-4.8713126,0.78329176,35876.348,31869.559,0.0,0.0,0.0,0.0,10.44,24.48,39.48015,9.09,1.0702921
2006-02-12 08:00:00+00:00,51.0,8.8595,1.5095,5.322,6.3753996,-1.4266512,2.8379498,36078.086,32066.1,0.6,0.6,0.0,3.0,5.6920996,15.84,67.0564,9.17,1.0478832
2006-02-13 08:00:00+00:00,51.0,6.2595,3.2595,4.8678327,2.9370737,-1.0203807,1.0621204,36280.21,27909.219,0.6,0.6,0.0,2.0,22.104116,54.36,282.65692,8.35,1.1311673
2006-02-14 08:00:00+00:00,3.0,6.1595,-0.4905,2.99075,2.870038,-4.3196816,-0.262648,36482.527,32288.637,0.0,0.0,0.0,0.0,9.983106,26.64,352.8751,10.11,1.1524378
2006-02-15 08:00:00+00:00,3.0,5.5095,-1.9905,1.7261668,1.9373937,-5.867803,-1.9409523,36684.855,32538.523,0.0,0.0,0.0,0.0,7.5685663,19.08,341.66763,10.76,1.2212785
2006-02-16 08:00:00+00:00,3.0,4.7095,-1.7904999,1.2449166,0.23287487,-6.913824,-3.4309273,36887.94,32650.871,0.0,0.0,0.0,0.0,19.08,55.079998,46.071323,11.41,1.697699
2006-02-17 08:00:00+00:00,0.0,2.9095001,-2.2905,-0.05299997,-2.213908,-7.683511,-5.465964,37093.29,32896.242,0.0,0.0,0.0,0.0,20.94507,52.199997,64.724075,11.8,1.9638315
2006-02-18 08:00:00+00:00,3.0,4.5595,-2.1405,0.5949167,1.3290277,-6.5935698,-3.273517,37300.723,32652.56,0.0,0.0,0.0,0.0,8.4963045,20.880001,20.356207,11.28,1.2897154
2006-02-19 08:00:00+00:00,3.0,4.2095,-1.7405,1.1240833,0.98839045,-5.191387,-2.261415,37510.055,30111.7,0.0,0.0,0.0,0.0,6.763786,19.08,61.040035,10.01,1.0417395
2006-02-20 08:00:00+00:00,71.0,3.8595,-1.6405,1.0845001,0.85950804,-5.089261,-1.95917,37721.082,31735.855,0.8,0.1,0.90999997,7.0,6.28713,17.28,105.98971,6.02,0.67449045
2006-02-21 08:00:00+00:00,73.0,4.6595,1.3095,3.122,2.1109772,-1.3778181,0.6944332,37933.61,5628.051,5.1999993,1.4000001,2.6599998,17.0,6.696387,20.16,208.64125,3.86,0.51652336
2006-02-22 08:00:00+00:00,71.0,7.0595,2.3595,4.405334,3.8526974,-0.7454891,1.21331,38147.465,25705.086,2.9,2.7000003,0.14,10.0,14.84318,37.079998,239.10541,7.92,0.9343957
2006-02-23 08:00:00+00:00,51.0,4.9595,1.4595001,3.2157505,0.65822744,-2.9320927,-0.8360934,38362.457,25775.557,1.7000002,1.7000002,0.0,9.0,22.963936,54.0,273.74084,9.12,1.2469366
2006-02-24 08:00:00+00:00,3.0,3.6095,-2.0905,0.91158336,0.13658905,-5.838521,-2.6600175,38578.414,34680.957,0.0,0.0,0.0,0.0,10.966713,27.359999,310.81497,12.2,1.242512
2006-02-25 08:00:00+00:00,73.0,2.9595,-2.4405,0.5490833,-1.8057818,-6.4679008,-3.8629391,38795.156,369.7991,2.6,0.10000001,1.7500001,10.0,12.496718,32.039997,49.219208,4.04,0.92990303
2006-02-26 08:00:00+00:00,71.0,6.7095,1.3595,3.9990835,4.1449203,-2.761994,0.8313816,39012.516,0.0,18.699999,18.1,0.42,24.0,14.57889,34.56,51.716896,2.75,0.46071744
2006-02-27 08:00:00+00:00,61.0,8.2595,3.7595,6.6407504,6.4887877,1.1015949,3.5763438,39230.33,12677.156,14.100001,14.100001,0.0,17.0,23.263912,60.479996,152.80983,4.02,0.6005504
2006-02-28 08:00:00+00:00,3.0,7.1095,3.1595001,4.499084,3.3773317,-0.2785468,1.2245648,39448.42,28262.139,0.0,0.0,0.0,0.0,10.703569,27.0,258.43002,9.17,1.1349145
2006-03-01 08:00:00+00:00,53.0,8.3095,2.5595,5.5949173,4.3294306,-1.6455653,1.3316566,39666.64,0.0,0.6,0.6,0.0,2.0,17.786331,55.8,64.85966,3.58,1.2332748
2006-03-02 08:00:00+00:00,71.0,7.7095,4.0095,5.8615837,4.6554165,-0.2500434,2.2403405,39884.83,11428.764,6.2999997,6.0999994,0.14,17.0,17.935081,46.8,71.09225,5.17,1.0502039
2006-03-03 08:00:00+00:00,3.0,9.7595,1.4095,5.061583,7.4750175,-1.994268,2.1495788,40102.816,29660.553,0.0,0.0,0.0,0.0,10.514218,25.199999,28.329279,10.67,1.3262503
2006-03-04 08:00:00+00:00,51.0,9.0095,1.7595,5.1074166,6.298234,-1.3606665,2.0527656,40320.457,30642.787,2.4,2.4,0.0,8.0,12.819235,30.239998,83.8097,9.54,1.238327
2006-03-05 08:00:00+00:00,55.0,7.0095,4.7095,5.5199165,4.8293867,0.32549667,2.015995,40537.59,12102.693,5.3,5.3,0.0,8.0,15.349684,38.16,51.50893,3.38,0.85728025
2006-03-06 08:00:00+00:00,61.0,8.5095,5.1595,6.4324164,4.656231,0.9941497,2.55377,40754.07,11013.576,20.0,20.0,0.0,19.0,23.199759,64.439995,114.56542,4.43,0.86913234
2006-03-07 08:00:00+00:00,73.0,7.7095,3.9594998,5.624084,5.9289665,0.8607702,3.09902,40969.74,21509.705,17.300001,16.800003,0.35,23.0,13.53236,37.8,157.68782,5.68,0.7017169
2006-03-08 08:00:00+00:00,75.0,4.0095,2.4595,3.1470003,0.57695293,-2.8010964,-1.2654494,41185.273,101.614265,27.7,7.5000005,14.209999,18.0,24.821732,59.399998,160.69006,1.39,0.43894956
2006-03-09 08:00:00+00:00,73.0,4.0595,0.009499997,1.7782501,1.1633182,-3.6984882,-1.7692589,41402.07,34468.156,4.8,1.3000001,2.5900002,11.0,19.13426,52.199997,148.43822,9.31,1.0469809
2006-03-10 08:00:00+00:00,73.0,5.7595,-0.3405,1.4532503,2.6183577,-4.102174,-2.068561,41620.01,30717.918,5.5,0.9,3.22,11.0,10.805999,29.519999,44.029083,13.92,1.4402986
2006-03-11 08:00:00+00:00,3.0,7.1095,-1.2904999,2.3636668,4.5904303,-5.218476,-1.2482122,41838.957,38133.03,0.0,0.0,0.0,0.0,11.165805,29.519999,1.1620386,16.39,1.7777175
2006-03-12 08:00:00+00:00,0.0,6.8595,0.2595,3.5699165,3.7472935,-3.3802426,0.39877954,42058.758,38357.523,0.0,0.0,0.0,0.0,8.707238,21.24,337.38013,16.69,1.839918
2006-03-13 08:00:00+00:00,51.0,8.3095,-1.5905,3.307417,4.6715794,-5.370846,-0.55038744,42279.29,38582.344,0.1,0.1,0.0,1.0,12.819235,32.039997,76.70333,13.94,1.7613425
2006-03-14 08:00:00+00:00,71.0,6.8595,2.8095,4.697,4.27205,-1.0652289,1.4827625,42500.406,31195.803,5.9999995,5.0999994,0.63,20.0,11.988594,31.68,94.578514,8.79,1.1586307
2006-03-15 08:00:00+00:00,73.0,5.6095,3.3095,4.122,2.4806328,-0.18214893,0.80476815,42721.973,4686.7466,12.8,10.599999,1.5400001,22.0,16.418526,39.239998,110.45242,4.2,0.5457061
2006-03-16 08:00:00+00:00,53.0,7.2095,3.4095001,5.119917,4.596925,-0.70165443,1.6948671,42943.85,11491.023,2.9999998,2.9999998,0.0,7.0,14.773164,42.839996,53.930477,4.78,0.87561333
2006-03-17 08:00:00+00:00,51.0,7.8095,1.7595,5.0678334,4.9845343,-1.2444572,2.2018645,43165.906,38017.594,1.1,1.1,0.0,8.0,9.746631,28.08,301.9856,12.65,1.4350752
2006-03-18 08:00:00+00:00,3.0,6.9095,1.5095,4.4261665,3.5805264,-1.3445945,1.2774237,43388.016,39107.31,0.0,0.0,0.0,0.0,8.534353,29.16,255.2641,12.73,1.5052569
2006-03-19 08:00:00+00:00,3.0,9.409499,-0.14050001,4.549083,7.1869097,-3.317532,1.8427509,43610.023,39713.535,0.0,0.0,0.0,0.0,6.489992,19.08,339.30447,18.2,2.1573277
2006-03-20 08:00:00+00:00,1.0,11.1095,0.85950005,5.7761664,9.249786,-2.7460728,3.0193834,43831.812,40018.176,0.0,0.0,0.0,0.0,9.659814,20.519999,353.5211,18.26,2.2866342
2006-03-21 08:00:00+00:00,61.0,9.3595,1.8095,5.8386655,6.7388,-1.1425855,3.089574,44053.242,33475.78,8.0,8.0,0.0,13.0,16.92383,43.92,107.49986,10.89,1.3575412
2006-03-22 08:00:00+00:00,71.0,7.9094996,5.1095,6.580333,5.5681868,0.54594564,3.2401187,44274.18,0.0,37.8,37.699997,0.07,24.0,22.180206,56.519997,109.48801,2.65,0.46590394
2006-03-23 08:00:00+00:00,53.0,15.0095,6.5595,9.917833,12.930944,3.233632,7.2245846,44494.477,6446.03,5.6,5.6,0.0,14.0,14.88242,36.0,63.39775,6.47,1.4060464
2006-03-24 08:00:00+00:00,63.0,9.5095,4.9095,7.6490836,6.5644665,2.3221526,4.9412594,44714.016,31114.266,30.999998,30.999998,0.0,22.0,21.068459,52.92,123.31752,9.57,1.1698488
2006-03-25 08:00:00+00:00,3.0,8.959499,0.45949998,5.682417,6.0245667,-2.2606459,2.8524005,44932.64,41096.27,0.0,0.0,0.0,0.0,13.009903,37.079998,283.7995,18.71,2.1070783
2006-03-26 08:00:00+00:00,73.0,7.1095,2.1095,4.8094997,4.3373575,-1.0634782,1.9568058,45150.223,22382.656,9.1,7.2,1.33,19.0,12.397806,29.16,144.65628,9.04,1.0251136
2006-03-27 08:00:00+00:00,51.0,11.959499,3.7595,7.4199176,10.894128,0.74348974,4.8737326,45366.617,31583.346,0.70000005,0.70000005,0.0,2.0,10.514218,25.919998,11.5111265,16.73,2.2940388
2006-03-28 08:00:00+00:00,51.0,9.959499,5.4095,7.6407495,8.040084,2.8432121,5.142267,45582.445,33931.008,0.4,0.4,0.0,2.0,10.538843,25.56,14.390502,11.78,1.610542
2006-03-29 08:00:00+00:00,3.0,11.1095,2.8595,7.322,9.431156,0.24114943,5.143547,45799.0,39675.617,0.0,0.0,0.0,0.0,9.826088,27.72,134.99982,18.28,2.2580333
2006-03-30 08:00:00+00:00,51.0,11.5595,5.1595,8.213666,10.168754,2.88311,6.224089,46016.184,40484.33,0.2,0.2,0.0,1.0,7.5942073,23.4,95.44027,15.06,1.9366649
2006-03-31 08:00:00+00:00,53.0,10.8095,5.5595,7.924083,9.419273,3.3240943,6.0446553,46233.867,26575.197,3.7,3.7,0.0,10.0,7.5170207,21.96,40.69887,10.26,1.3259382
2006-04-01 08:00:00+00:00,53.0,7.1595,4.3595,5.8282504,5.591297,1.9487395,3.5656338,46451.926,7168.747,5.6,5.6,0.0,14.0,10.495713,24.48,112.0543,6.07,0.7656997
2006-04-02 08:00:00+00:00,3.0,14.1095,4.7095,9.1032505,11.181572,1.4335222,6.376738,46670.23,33236.652,0.0,0.0,0.0,0.0,11.090103,30.599998,70.40585,16.59,2.4296453
2006-04-03 08:00:00+00:00,53.0,11.8095,5.5095,8.688666,10.139237,2.049058,6.2470365,46888.66,14146.451,2.5,2.5,0.0,9.0,11.792404,31.68,19.471739,7.85,1.3770765
2006-04-04 08:00:00+00:00,51.0,11.8595,6.3095,8.842832,10.155027,3.7569942,7.010572,47107.074,40884.723,0.3,0.3,0.0,2.0,9.114471,30.599998,307.98624,17.15,2.2019453
2006-04-05 08:00:00+00:00,3.0,13.3095,4.1095,8.85325,11.65001,1.7131596,6.7677517,47325.344,42759.066,0.0,0.0,0.0,0.0,9.3669195,28.44,319.6987,18.78,2.5126443
2006-04-06 08:00:00+00:00,3.0,10.8095,4.1095,7.61575,8.552586,1.7232437,5.312062,47543.34,42886.68,0.0,0.0,0.0,0.0,8.4042845,25.56,138.65236,16.89,2.1405792
2006-04-07 08:00:00+00:00,3.0,14.6095,3.0595,9.001166,13.248636,0.28262234,6.9291806,47760.92,41111.934,0.0,0.0,0.0,0.0,8.373386,19.08,10.5872345,19.09,2.7053785
2006-04-08 08:00:00+00:00,53.0,13.909499,6.6595,9.619916,12.26293,3.7682714,7.491697,47977.953,21783.525,3.8,3.8,0.0,7.0,10.041354,28.44,110.92457,12.64,1.8801523
2006-04-09 08:00:00+00:00,55.0,10.6095,7.0595,8.41575,9.199356,5.161046,6.6755066,48194.297,13741.483,7.3999987,7.3999987,0.0,15.0,9.449572,23.759998,146.66278,8.3,1.1960771
2006-04-10 08:00:00+00:00,51.0,10.909499,6.1095,8.5615835,9.449838,4.2351046,7.0130763,48409.797,27120.518,3.1000001,3.1000001,0.0,12.0,6.5693827,19.8,166.86598,12.82,1.6823194
2006-04-11 08:00:00+00:00,3.0,12.459499,2.6095,8.290751,10.595411,0.38958216,6.5338287,48624.312,43360.266,0.0,0.0,0.0,0.0,7.5599995,21.24,307.36673,18.28,2.3961365
2006-04-12 08:00:00+00:00,53.0,11.159499,4.9095,8.488667,9.019772,3.0752344,6.4238396,48837.703,35948.652,5.4999995,5.4999995,0.0,16.0,8.913181,30.599998,199.5073,13.42,1.8697288
2006-04-13 08:00:00+00:00,61.0,6.1095,5.1595,5.6345,3.5624514,1.7645321,2.5844223,49049.8,0.0,24.499998,24.499998,0.0,20.0,16.704155,38.88,128.53595,2.58,0.44597054
2006-04-14 08:00:00+00:00,73.0,6.7595,3.7095,5.5074162,3.9626799,0.5621915,2.3923898,49260.453,11389.597,20.899998,19.3,1.12,24.0,16.79314,41.399998,179.25177,8.11,1.1276963
2006-04-15 08:00:00+00:00,75.0,7.7595,2.1595001,4.2574162,3.835723,-1.1750841,0.89607304,49469.504,9414.175,22.1,9.7,8.680001,22.0,17.654688,45.719997,110.81862,9.67,1.1464778
2006-04-16 08:00:00+00:00,73.0,8.8595,3.0095,5.5470004,6.5800858,-0.74649787,2.3035164,49676.785,39257.25,7.6999993,4.0999994,2.52,20.0,17.148247,39.239998,115.30281,14.8,1.7542526
2006-04-17 08:00:00+00:00,51.0,10.159499,0.9095,6.1761665,8.401835,-2.3987978,3.883504,49882.887,45564.254,1.2,1.2,0.0,5.0,7.653705,23.759998,131.6334,20.99,2.4865155
2006-04-18 08:00:00+00:00,51.0,11.0095,3.2595,7.2053337,8.710026,0.5491853,4.571131,50089.08,42102.477,1.5000001,1.5000001,0.0,8.0,11.525623,27.359999,104.8902,17.45,2.2332554
2006-04-19 08:00:00+00:00,51.0,11.8095,4.9095,8.361584,9.893341,2.0733185,5.93692,50295.234,20.278015,2.7,2.7,0.0,10.0,8.714677,18.359999,41.98714,7.1,1.3249431
2006-04-20 08:00:00+00:00,53.0,12.3095,5.9595,8.942833,10.811929,4.279004,7.1746736,50501.23,20029.662,1.8,1.8,0.0,4.0,9.746631,23.4,305.87717,12.53,1.8489964
2006-04-21 08:00:00+00:00,55.0,9.459499,5.2095,7.1824174,5.8694534,2.4482136,4.2214,50706.92,39237.43,7.1,7.1,0.0,11.0,12.849528,38.519997,252.422,18.96,2.3411126
2006-04-22 08:00:00+00:00,1.0,12.7595,0.9595001,8.092833,11.130799,-2.1411195,5.5038753,50912.156,46833.04,0.0,0.0,0.0,0.0,12.303366,34.92,323.7525,25.7,3.3937964
2006-04-23 08:00:00+00:00,0.0,17.2595,5.5595,11.313667,17.165934,2.1315923,9.260518,51116.777,47255.19,0.0,0.0,0.0,0.0,11.113451,27.72,1.8518057,26.12,4.0309772
2006-04-24 08:00:00+00:00,1.0,18.4095,6.3595,12.742833,17.87298,3.3888683,10.9486,51320.65,47447.848,0.0,0.0,0.0,0.0,9.885262,24.84,8.291184,26.2,4.1341476
2006-04-25 08:00:00+00:00,2.0,14.709499,7.4595,11.240749,14.499023,5.4752855,9.777638,51523.598,47639.3,0.0,0.0,0.0,0.0,9.255571,27.0,127.639015,25.29,3.3930776
2006-04-26 08:00:00+00:00,3.0,10.6095,7.1095,8.7345,7.5828648,5.179743,6.3622613,51725.465,22868.188,0.0,0.0,0.0,0.0,9.793058,25.919998,137.86742,10.8,1.6754913
2006-04-27 08:00:00+00:00,3.0,13.909499,7.7095,10.342832,12.723248,5.675852,8.640798,51926.09,38814.504,0.0,0.0,0.0,0.0,5.771239,18.0,64.10642,16.13,2.3623474
2006-04-28 08:00:00+00:00,51.0,17.5095,6.0595,12.5845,17.427668,3.646419,11.573391,52125.293,41027.77,0.1,0.1,0.0,1.0,7.8954163,22.319998,45.855053,22.62,3.4615686
2006-04-29 08:00:00+00:00,61.0,12.5095,6.5095,10.032416,11.195472,4.9861994,8.5233965,52322.906,20685.066,6.7000003,6.7000003,0.0,6.0,11.090103,25.919998,209.07932,8.43,1.2458043
2006-04-30 08:00:00+00:00,3.0,11.459499,5.7595,8.459499,9.250555,4.2605534,6.423056,52518.74,47623.793,0.0,0.0,0.0,0.0,8.39657,25.56,202.25945,21.35,2.8025756
2006-05-01 08:00:00+00:00,51.0,11.459499,4.8095,8.292833,6.7919607,2.5400505,4.561521,52712.613,48166.434,0.1,0.1,0.0,1.0,23.795427,57.96,278.34814,22.33,2.9876885
2006-05-02 08:00:00+00:00,3.0,12.5595,3.3595,8.744918,11.059669,0.94494724,6.301439,52904.34,48932.848,0.0,0.0,0.0,0.0,11.901798,36.719997,298.9035,27.38,3.592183
2006-05-03 08:00:00+00:00,2.0,16.8595,5.6095,11.626166,15.783863,2.4022002,9.3199,53093.72,49109.04,0.0,0.0,0.0,0.0,11.013882,25.56,340.777,27.81,4.2969294
2006-05-04 08:00:00+00:00,3.0,18.459501,6.8595,13.169914,17.553726,4.079212,11.5852,53280.56,45661.01,0.0,0.0,0.0,0.0,9.227524,21.24,351.1647,24.11,3.8618364
2006-05-05 08:00:00+00:00,3.0,18.0095,7.3095,13.053249,17.832474,4.94273,11.490887,53464.633,49351.848,0.0,0.0,0.0,0.0,8.825508,24.84,136.83276,24.38,3.8803077
2006-05-06 08:00:00+00:00,53.0,12.709499,7.1095,9.609499,10.626596,4.9162006,7.36927,53645.746,31928.014,3.3000002,3.3000002,0.0,11.0,10.163227,27.0,147.19785,15.46,2.3192947
2006-05-07 08:00:00+00:00,61.0,12.7595,6.8595,8.922,9.69581,4.077524,6.2947297,53824.42,26038.102,16.300001,16.300001,0.0,17.0,14.799459,41.760002,194.42451,12.45,1.823493
2006-05-08 08:00:00+00:00,51.0,11.5595,6.0095,8.8428335,8.436871,2.74579,5.6968284,54001.836,49618.957,0.3,0.3,0.0,2.0,14.764389,39.6,262.98227,23.88,3.167416
2006-05-09 08:00:00+00:00,3.0,13.709499,4.3095,9.963666,11.854383,2.064169,8.1036005,54177.863,49696.008,0.0,0.0,0.0,0.0,9.826088,26.64,250.01686,25.59,3.3959877
2006-05-10 08:00:00+00:00,3.0,15.909499,5.4595,11.732415,14.994381,3.5994072,10.162492,54352.35,40903.98,0.0,0.0,0.0,0.0,6.28713,19.44,309.9868,21.41,3.264656
